ts	cluster_label	model_version	f_temp_out	f_out_hum	f_bar	f_wind_speed	f_rain_rate	f_solar_rad	f_uv_index
2024-11-18 10:00:00+00:00	2	pca3_kmeans_v1	0.7	89.0	1012.5	0.0	0.0	51.0	0.0
2024-11-18 10:30:00+00:00	2	pca3_kmeans_v1	1.2	87.0	1012.6	0.0	0.0	67.0	0.1
2024-11-18 11:00:00+00:00	2	pca3_kmeans_v1	2.1	84.0	1012.4	0.0	0.0	103.0	0.5
2024-11-18 11:30:00+00:00	2	pca3_kmeans_v1	2.8	80.0	1012.3	0.0	0.0	119.0	0.6
2024-11-18 12:00:00+00:00	2	pca3_kmeans_v1	3.3	77.0	1011.9	0.0	0.0	110.0	0.5
2024-11-18 12:30:00+00:00	2	pca3_kmeans_v1	4.1	74.0	1011.6	0.0	0.0	132.0	0.6
2024-11-18 13:00:00+00:00	2	pca3_kmeans_v1	3.3	67.0	1011.2	0.0	0.0	76.0	0.3
2024-11-18 13:30:00+00:00	2	pca3_kmeans_v1	3.6	63.0	1010.7	0.0	0.0	75.0	0.0
2024-11-18 14:00:00+00:00	2	pca3_kmeans_v1	3.6	62.0	1010.0	0.0	0.0	66.0	0.0
2024-11-18 14:30:00+00:00	2	pca3_kmeans_v1	3.1	66.0	1009.7	0.0	0.0	45.0	0.0
2024-11-18 15:00:00+00:00	2	pca3_kmeans_v1	3.1	66.0	1009.4	0.0	0.0	34.0	0.0
2024-11-18 15:30:00+00:00	2	pca3_kmeans_v1	2.8	66.0	1009.2	0.0	0.0	19.0	0.0
2024-11-18 16:00:00+00:00	2	pca3_kmeans_v1	2.8	66.0	1008.8	0.0	0.0	6.0	0.0
2024-11-18 16:30:00+00:00	2	pca3_kmeans_v1	2.7	69.0	1008.4	0.0	0.0	0.0	0.0
2024-11-18 17:00:00+00:00	2	pca3_kmeans_v1	2.5	73.0	1007.8	0.0	0.0	0.0	0.0
2024-11-18 17:30:00+00:00	2	pca3_kmeans_v1	2.3	73.0	1007.3	0.0	0.0	0.0	0.0
2024-11-18 18:00:00+00:00	2	pca3_kmeans_v1	1.9	75.0	1007.0	0.0	0.0	0.0	0.0
2024-11-18 18:30:00+00:00	2	pca3_kmeans_v1	1.9	74.0	1006.5	0.0	0.0	0.0	0.0
2024-11-18 19:00:00+00:00	2	pca3_kmeans_v1	1.8	77.0	1006.2	0.0	0.0	0.0	0.0
2024-11-18 19:30:00+00:00	2	pca3_kmeans_v1	1.3	80.0	1005.8	0.0	0.0	0.0	0.0
2024-11-18 20:00:00+00:00	2	pca3_kmeans_v1	0.5	88.0	1005.3	0.0	0.0	0.0	0.0
2024-11-18 20:30:00+00:00	2	pca3_kmeans_v1	0.3	90.0	1005.0	0.0	0.0	0.0	0.0
2024-11-18 21:00:00+00:00	2	pca3_kmeans_v1	0.0	91.0	1004.7	0.0	0.0	0.0	0.0
2024-11-18 21:30:00+00:00	2	pca3_kmeans_v1	-0.3	91.0	1004.2	0.0	0.0	0.0	0.0
2024-11-18 22:00:00+00:00	2	pca3_kmeans_v1	-0.3	92.0	1004.0	0.0	0.0	0.0	0.0
2024-11-18 22:30:00+00:00	2	pca3_kmeans_v1	-0.6	92.0	1003.5	0.0	0.0	0.0	0.0
2024-11-18 23:00:00+00:00	2	pca3_kmeans_v1	-0.5	92.0	1003.1	0.0	0.0	0.0	0.0
2024-11-18 23:30:00+00:00	2	pca3_kmeans_v1	-0.6	93.0	1002.5	0.0	0.0	0.0	0.0
2024-11-19 00:00:00+00:00	2	pca3_kmeans_v1	-0.6	92.0	1001.9	0.0	0.0	0.0	0.0
2024-11-19 00:30:00+00:00	2	pca3_kmeans_v1	-0.7	93.0	1001.7	0.0	0.0	0.0	0.0
2024-11-19 01:00:00+00:00	2	pca3_kmeans_v1	-0.6	92.0	1000.9	0.0	0.0	0.0	0.0
2024-11-19 01:30:00+00:00	2	pca3_kmeans_v1	-0.4	91.0	1000.5	0.0	0.0	0.0	0.0
2024-11-19 02:00:00+00:00	2	pca3_kmeans_v1	-0.6	91.0	1000.2	0.0	0.0	0.0	0.0
2024-11-19 02:30:00+00:00	2	pca3_kmeans_v1	-0.3	91.0	1000.0	0.0	0.0	0.0	0.0
2024-11-19 03:00:00+00:00	2	pca3_kmeans_v1	-0.4	90.0	999.9	0.0	0.0	0.0	0.0
2024-11-19 03:30:00+00:00	2	pca3_kmeans_v1	-0.5	91.0	1000.0	0.0	0.0	0.0	0.0
2024-11-19 04:00:00+00:00	2	pca3_kmeans_v1	-0.2	91.0	999.3	0.0	0.0	0.0	0.0
2024-11-19 04:30:00+00:00	2	pca3_kmeans_v1	-0.3	91.0	999.2	0.0	0.0	0.0	0.0
2024-11-19 05:00:00+00:00	2	pca3_kmeans_v1	-0.2	89.0	998.9	0.0	0.0	0.0	0.0
2024-11-19 05:30:00+00:00	2	pca3_kmeans_v1	-0.2	87.0	999.1	0.0	0.0	0.0	0.0
2024-11-19 06:00:00+00:00	2	pca3_kmeans_v1	0.1	86.0	998.9	0.0	0.0	0.0	0.0
2024-11-19 06:30:00+00:00	2	pca3_kmeans_v1	0.1	88.0	998.8	0.0	0.0	0.0	0.0
2024-11-19 07:00:00+00:00	2	pca3_kmeans_v1	0.4	89.0	999.1	0.0	0.0	0.0	0.0
2024-11-19 07:30:00+00:00	2	pca3_kmeans_v1	0.7	89.0	999.2	0.0	0.0	0.0	0.0
2024-11-19 08:00:00+00:00	2	pca3_kmeans_v1	0.9	88.0	999.3	0.0	0.0	0.0	0.0
2024-11-19 08:30:00+00:00	2	pca3_kmeans_v1	1.2	86.0	999.4	0.0	0.0	3.0	0.0
2024-11-19 09:00:00+00:00	2	pca3_kmeans_v1	1.2	86.0	999.5	0.0	0.0	10.0	0.0
2024-11-19 09:30:00+00:00	2	pca3_kmeans_v1	1.4	86.0	999.8	0.0	0.0	17.0	0.0
2024-11-19 10:00:00+00:00	2	pca3_kmeans_v1	1.7	85.0	999.6	0.0	0.0	35.0	0.0
2024-11-19 10:30:00+00:00	2	pca3_kmeans_v1	1.8	85.0	1000.1	0.0	0.0	64.0	0.0
2024-11-19 11:00:00+00:00	2	pca3_kmeans_v1	2.0	85.0	1000.3	0.0	0.0	79.0	0.0
2024-11-19 11:30:00+00:00	1	pca3_kmeans_v1	2.3	83.0	1000.3	0.0	3.0	88.0	0.2
2024-11-19 12:00:00+00:00	1	pca3_kmeans_v1	2.7	82.0	1000.4	0.0	2.6	100.0	0.5
2024-11-19 12:30:00+00:00	2	pca3_kmeans_v1	2.7	81.0	1000.4	0.0	1.6	93.0	0.5
2024-11-19 13:00:00+00:00	2	pca3_kmeans_v1	2.9	81.0	1000.5	0.0	1.4	85.0	0.5
2024-11-19 13:30:00+00:00	2	pca3_kmeans_v1	3.1	79.0	1000.7	0.0	1.0	96.0	0.4
2024-11-19 14:00:00+00:00	2	pca3_kmeans_v1	3.2	78.0	1000.8	0.0	0.0	110.0	0.1
2024-11-19 14:30:00+00:00	2	pca3_kmeans_v1	2.8	79.0	1001.1	0.0	0.0	65.0	0.0
2024-11-19 15:00:00+00:00	2	pca3_kmeans_v1	2.9	79.0	1001.3	0.0	0.0	55.0	0.0
2024-11-19 15:30:00+00:00	2	pca3_kmeans_v1	2.6	80.0	1001.3	0.0	0.0	25.0	0.0
2024-11-19 16:00:00+00:00	2	pca3_kmeans_v1	2.8	77.0	1001.8	0.0	0.0	7.0	0.0
2024-11-19 16:30:00+00:00	2	pca3_kmeans_v1	2.3	74.0	1002.0	0.0	0.0	0.0	0.0
2024-11-19 17:00:00+00:00	2	pca3_kmeans_v1	1.9	71.0	1002.3	0.0	0.0	0.0	0.0
2024-11-19 17:30:00+00:00	2	pca3_kmeans_v1	1.6	77.0	1002.6	0.0	0.0	0.0	0.0
2024-11-19 18:00:00+00:00	2	pca3_kmeans_v1	1.4	69.0	1003.1	0.0	0.0	0.0	0.0
2024-11-19 18:30:00+00:00	2	pca3_kmeans_v1	0.9	71.0	1003.3	0.0	0.0	0.0	0.0
2024-11-19 19:00:00+00:00	2	pca3_kmeans_v1	0.8	70.0	1003.4	0.0	0.0	0.0	0.0
2024-11-19 19:30:00+00:00	2	pca3_kmeans_v1	0.4	72.0	1003.8	0.0	0.0	0.0	0.0
2024-11-19 20:00:00+00:00	2	pca3_kmeans_v1	0.2	71.0	1004.0	0.0	0.0	0.0	0.0
2024-11-19 20:30:00+00:00	2	pca3_kmeans_v1	-0.1	72.0	1004.3	0.0	0.0	0.0	0.0
2024-11-19 21:00:00+00:00	2	pca3_kmeans_v1	0.0	71.0	1004.3	0.0	0.0	0.0	0.0
2024-11-19 21:30:00+00:00	2	pca3_kmeans_v1	0.1	70.0	1004.4	0.0	0.0	0.0	0.0
2024-11-19 22:00:00+00:00	2	pca3_kmeans_v1	-0.3	72.0	1004.6	0.0	0.0	0.0	0.0
2024-11-19 22:30:00+00:00	2	pca3_kmeans_v1	-0.5	73.0	1005.1	0.0	0.0	0.0	0.0
2024-11-19 23:00:00+00:00	2	pca3_kmeans_v1	-0.3	72.0	1005.4	0.0	0.0	0.0	0.0
2024-11-19 23:30:00+00:00	2	pca3_kmeans_v1	-0.7	72.0	1005.2	0.0	0.0	0.0	0.0
2024-11-20 00:00:00+00:00	2	pca3_kmeans_v1	-0.4	72.0	1005.7	0.0	0.0	0.0	0.0
2024-11-20 00:30:00+00:00	2	pca3_kmeans_v1	-0.2	71.0	1005.6	0.0	0.0	0.0	0.0
2024-11-20 01:00:00+00:00	2	pca3_kmeans_v1	-0.1	71.0	1005.6	0.0	0.0	0.0	0.0
2024-11-20 01:30:00+00:00	2	pca3_kmeans_v1	-0.1	71.0	1005.6	0.0	0.0	0.0	0.0
2024-11-20 02:00:00+00:00	2	pca3_kmeans_v1	0.0	70.0	1005.7	0.0	0.0	0.0	0.0
2024-11-20 02:30:00+00:00	2	pca3_kmeans_v1	-0.3	72.0	1006.0	0.0	0.0	0.0	0.0
2024-11-20 03:00:00+00:00	2	pca3_kmeans_v1	-0.6	72.0	1006.0	0.0	0.0	0.0	0.0
2024-11-20 03:30:00+00:00	2	pca3_kmeans_v1	-0.6	73.0	1006.1	0.0	0.0	0.0	0.0
2024-11-20 04:00:00+00:00	2	pca3_kmeans_v1	-0.9	74.0	1006.6	0.0	0.0	0.0	0.0
2024-11-20 04:30:00+00:00	2	pca3_kmeans_v1	-0.9	74.0	1006.5	0.0	0.0	0.0	0.0
2024-11-20 05:00:00+00:00	2	pca3_kmeans_v1	-1.1	75.0	1006.6	0.0	0.0	0.0	0.0
2024-11-20 05:30:00+00:00	2	pca3_kmeans_v1	-1.3	76.0	1006.5	0.0	0.0	0.0	0.0
2024-11-20 06:00:00+00:00	2	pca3_kmeans_v1	-1.3	75.0	1006.4	0.0	0.0	0.0	0.0
2024-11-20 06:30:00+00:00	2	pca3_kmeans_v1	-0.9	74.0	1006.4	0.0	0.0	0.0	0.0
2024-11-20 07:00:00+00:00	2	pca3_kmeans_v1	-0.5	72.0	1006.7	0.0	0.0	0.0	0.0
2024-11-20 07:30:00+00:00	2	pca3_kmeans_v1	-1.3	75.0	1006.9	0.0	0.0	0.0	0.0
2024-11-20 08:00:00+00:00	2	pca3_kmeans_v1	-0.9	73.0	1007.5	0.0	0.0	3.0	0.0
2024-11-20 08:30:00+00:00	2	pca3_kmeans_v1	-0.6	72.0	1007.6	0.0	0.0	13.0	0.0
2024-11-20 09:00:00+00:00	2	pca3_kmeans_v1	0.0	71.0	1007.5	0.0	0.0	39.0	0.0
2024-11-20 09:30:00+00:00	2	pca3_kmeans_v1	0.4	70.0	1008.0	0.0	0.0	78.0	0.0
2024-11-20 10:00:00+00:00	2	pca3_kmeans_v1	0.6	70.0	1008.1	0.0	0.0	104.0	0.0
2024-11-20 10:30:00+00:00	2	pca3_kmeans_v1	1.1	70.0	1008.7	0.0	0.0	145.0	0.6
2024-11-20 11:00:00+00:00	2	pca3_kmeans_v1	1.4	69.0	1008.6	0.0	0.0	193.0	0.7
2024-11-20 11:30:00+00:00	2	pca3_kmeans_v1	1.8	69.0	1008.5	0.0	0.0	228.0	0.7
2024-11-20 12:00:00+00:00	2	pca3_kmeans_v1	1.9	68.0	1008.5	0.0	0.0	182.0	0.7
2024-11-20 12:30:00+00:00	2	pca3_kmeans_v1	2.3	67.0	1008.5	0.0	0.0	250.0	0.8
2024-11-20 13:00:00+00:00	2	pca3_kmeans_v1	2.7	67.0	1008.9	0.0	0.0	248.0	0.8
2024-11-20 13:30:00+00:00	2	pca3_kmeans_v1	2.7	65.0	1009.1	0.0	0.0	202.0	0.7
2024-11-20 14:00:00+00:00	2	pca3_kmeans_v1	2.7	66.0	1008.8	0.0	0.0	145.0	0.5
2024-11-20 14:30:00+00:00	2	pca3_kmeans_v1	2.5	66.0	1008.8	0.0	0.0	99.0	0.0
2024-11-20 15:00:00+00:00	2	pca3_kmeans_v1	2.4	66.0	1008.8	0.0	0.0	57.0	0.0
2024-11-20 15:30:00+00:00	2	pca3_kmeans_v1	2.1	67.0	1009.0	0.0	0.0	23.0	0.0
2024-11-20 16:00:00+00:00	2	pca3_kmeans_v1	1.7	67.0	1009.0	0.0	0.0	7.0	0.0
2024-11-20 16:30:00+00:00	2	pca3_kmeans_v1	1.2	65.0	1009.2	0.0	0.0	0.0	0.0
2024-11-20 17:00:00+00:00	2	pca3_kmeans_v1	0.8	67.0	1009.4	0.0	0.0	0.0	0.0
2024-11-20 17:30:00+00:00	2	pca3_kmeans_v1	0.2	69.0	1009.6	0.0	0.0	0.0	0.0
2024-11-20 18:00:00+00:00	2	pca3_kmeans_v1	0.6	69.0	1009.5	0.0	0.0	0.0	0.0
2024-11-20 18:30:00+00:00	2	pca3_kmeans_v1	0.0	70.0	1009.1	0.0	0.0	0.0	0.0
2024-11-20 19:00:00+00:00	2	pca3_kmeans_v1	-0.6	71.0	1008.7	0.0	0.0	0.0	0.0
2024-11-20 19:30:00+00:00	2	pca3_kmeans_v1	-0.5	70.0	1008.5	0.0	0.0	0.0	0.0
2024-11-20 20:00:00+00:00	2	pca3_kmeans_v1	-0.1	68.0	1008.4	0.0	0.0	0.0	0.0
2024-11-20 20:30:00+00:00	2	pca3_kmeans_v1	0.0	67.0	1008.2	0.0	0.0	0.0	0.0
2024-11-20 21:00:00+00:00	2	pca3_kmeans_v1	-0.1	71.0	1008.1	0.0	0.0	0.0	0.0
2024-11-20 21:30:00+00:00	2	pca3_kmeans_v1	0.3	71.0	1008.1	0.0	0.0	0.0	0.0
2024-11-20 22:00:00+00:00	2	pca3_kmeans_v1	0.0	71.0	1007.9	0.0	0.0	0.0	0.0
2024-11-20 22:30:00+00:00	2	pca3_kmeans_v1	0.1	70.0	1007.9	0.0	0.0	0.0	0.0
2024-11-20 23:00:00+00:00	2	pca3_kmeans_v1	-0.1	69.0	1007.6	0.0	0.0	0.0	0.0
2024-11-20 23:30:00+00:00	2	pca3_kmeans_v1	-0.1	68.0	1007.2	0.0	0.0	0.0	0.0
2024-11-21 00:00:00+00:00	2	pca3_kmeans_v1	-0.2	66.0	1006.7	0.0	0.0	0.0	0.0
2024-11-21 00:30:00+00:00	2	pca3_kmeans_v1	-0.4	68.0	1006.5	0.0	0.0	0.0	0.0
2024-11-21 01:00:00+00:00	2	pca3_kmeans_v1	-0.7	69.0	1006.1	0.0	0.0	0.0	0.0
2024-11-21 01:30:00+00:00	2	pca3_kmeans_v1	-0.8	69.0	1005.6	0.0	0.0	0.0	0.0
2024-11-21 02:00:00+00:00	2	pca3_kmeans_v1	-1.8	74.0	1005.4	0.0	0.0	0.0	0.0
2024-11-21 02:30:00+00:00	2	pca3_kmeans_v1	-1.8	74.0	1004.8	0.0	0.0	0.0	0.0
2024-11-21 03:00:00+00:00	2	pca3_kmeans_v1	-1.9	75.0	1004.5	0.0	0.0	0.0	0.0
2024-11-21 03:30:00+00:00	2	pca3_kmeans_v1	-1.9	73.0	1003.8	0.0	0.0	0.0	0.0
2024-11-21 04:00:00+00:00	2	pca3_kmeans_v1	-1.9	73.0	1003.3	0.0	0.0	0.0	0.0
2024-11-21 04:30:00+00:00	2	pca3_kmeans_v1	-2.1	71.0	1003.0	0.0	0.0	0.0	0.0
2024-11-21 05:00:00+00:00	2	pca3_kmeans_v1	-1.3	68.0	1002.3	0.0	0.0	0.0	0.0
2024-11-21 05:30:00+00:00	2	pca3_kmeans_v1	-1.6	72.0	1001.9	0.0	0.0	0.0	0.0
2024-11-21 06:00:00+00:00	2	pca3_kmeans_v1	-2.1	73.0	1001.6	0.0	0.0	0.0	0.0
2024-11-21 06:30:00+00:00	2	pca3_kmeans_v1	-2.3	74.0	1001.4	0.0	0.0	0.0	0.0
2024-11-21 07:00:00+00:00	2	pca3_kmeans_v1	-2.3	76.0	1001.2	0.0	0.0	0.0	0.0
2024-11-21 07:30:00+00:00	2	pca3_kmeans_v1	-2.9	79.0	1000.8	0.0	0.0	0.0	0.0
2024-11-21 08:00:00+00:00	2	pca3_kmeans_v1	-2.8	78.0	1000.6	0.0	0.0	2.0	0.0
2024-11-21 08:30:00+00:00	2	pca3_kmeans_v1	-2.6	78.0	1000.6	0.0	0.0	12.0	0.0
2024-11-21 09:00:00+00:00	2	pca3_kmeans_v1	-2.4	78.0	1000.2	0.0	0.0	37.0	0.0
2024-11-21 09:30:00+00:00	2	pca3_kmeans_v1	-0.9	72.0	1000.0	0.0	0.0	73.0	0.0
2024-11-21 10:00:00+00:00	2	pca3_kmeans_v1	0.2	71.0	999.6	0.0	0.0	115.0	0.2
2024-11-21 10:30:00+00:00	2	pca3_kmeans_v1	0.6	71.0	999.4	0.0	0.0	148.0	0.6
2024-11-21 11:00:00+00:00	2	pca3_kmeans_v1	1.7	69.0	999.1	0.0	0.0	177.0	0.7
2024-11-21 11:30:00+00:00	2	pca3_kmeans_v1	2.2	67.0	998.8	0.0	0.0	201.0	0.8
2024-11-21 12:00:00+00:00	3	pca3_kmeans_v1	2.3	64.0	998.2	0.0	0.0	195.0	0.8
2024-11-21 12:30:00+00:00	3	pca3_kmeans_v1	2.6	65.0	997.7	0.0	0.0	194.0	0.8
2024-11-21 13:00:00+00:00	3	pca3_kmeans_v1	2.7	65.0	997.3	0.0	0.0	186.0	0.7
2024-11-21 13:30:00+00:00	2	pca3_kmeans_v1	2.9	66.0	996.8	0.0	0.0	168.0	0.6
2024-11-21 14:00:00+00:00	2	pca3_kmeans_v1	2.9	68.0	996.7	0.0	0.0	135.0	0.5
2024-11-21 14:30:00+00:00	2	pca3_kmeans_v1	2.7	70.0	996.4	0.0	0.0	81.0	0.0
2024-11-21 15:00:00+00:00	2	pca3_kmeans_v1	2.2	73.0	996.3	0.0	0.0	37.0	0.0
2024-11-21 15:30:00+00:00	2	pca3_kmeans_v1	2.1	75.0	996.2	0.0	0.0	17.0	0.0
2024-11-21 16:00:00+00:00	2	pca3_kmeans_v1	1.9	78.0	996.2	0.0	0.0	4.0	0.0
2024-11-21 16:30:00+00:00	2	pca3_kmeans_v1	1.5	82.0	996.0	0.0	0.0	0.0	0.0
2024-11-21 17:00:00+00:00	2	pca3_kmeans_v1	2.0	82.0	996.0	0.0	0.0	0.0	0.0
2024-11-21 17:30:00+00:00	2	pca3_kmeans_v1	1.7	84.0	995.9	0.0	0.0	0.0	0.0
2024-11-21 18:00:00+00:00	2	pca3_kmeans_v1	1.6	84.0	996.0	0.0	0.0	0.0	0.0
2024-11-21 18:30:00+00:00	2	pca3_kmeans_v1	1.6	85.0	996.2	0.0	0.0	0.0	0.0
2024-11-21 19:00:00+00:00	2	pca3_kmeans_v1	1.7	83.0	996.2	0.0	0.0	0.0	0.0
2024-11-21 19:30:00+00:00	2	pca3_kmeans_v1	1.8	82.0	996.0	0.0	0.0	0.0	0.0
2024-11-21 20:00:00+00:00	2	pca3_kmeans_v1	2.1	80.0	996.0	0.0	0.0	0.0	0.0
2024-11-21 20:30:00+00:00	2	pca3_kmeans_v1	2.1	79.0	996.0	0.0	0.0	0.0	0.0
2024-11-21 21:00:00+00:00	2	pca3_kmeans_v1	2.2	80.0	996.2	0.0	0.0	0.0	0.0
2024-11-21 21:30:00+00:00	2	pca3_kmeans_v1	2.2	82.0	996.2	0.0	0.0	0.0	0.0
2024-11-21 22:00:00+00:00	2	pca3_kmeans_v1	2.4	82.0	996.5	0.0	0.0	0.0	0.0
2024-11-21 22:30:00+00:00	2	pca3_kmeans_v1	2.4	83.0	996.2	0.0	0.0	0.0	0.0
2024-11-21 23:00:00+00:00	2	pca3_kmeans_v1	2.6	81.0	995.8	0.0	0.0	0.0	0.0
2024-11-21 23:30:00+00:00	2	pca3_kmeans_v1	2.3	84.0	996.3	0.0	0.0	0.0	0.0
2024-11-22 00:00:00+00:00	2	pca3_kmeans_v1	2.4	84.0	995.8	0.0	0.0	0.0	0.0
2024-11-22 00:30:00+00:00	2	pca3_kmeans_v1	2.4	85.0	996.0	0.0	0.0	0.0	0.0
2024-11-22 01:00:00+00:00	2	pca3_kmeans_v1	1.6	89.0	995.8	0.0	0.0	0.0	0.0
2024-11-22 01:30:00+00:00	2	pca3_kmeans_v1	2.1	87.0	996.3	0.0	0.0	0.0	0.0
2024-11-22 02:00:00+00:00	2	pca3_kmeans_v1	2.2	86.0	996.4	0.0	0.0	0.0	0.0
2024-11-22 02:30:00+00:00	2	pca3_kmeans_v1	1.8	87.0	996.5	0.0	0.0	0.0	0.0
2024-11-22 03:00:00+00:00	2	pca3_kmeans_v1	1.8	88.0	996.8	0.0	0.0	0.0	0.0
2024-11-22 03:30:00+00:00	2	pca3_kmeans_v1	1.8	87.0	997.2	0.0	0.0	0.0	0.0
2024-11-22 04:00:00+00:00	2	pca3_kmeans_v1	1.9	85.0	997.3	0.0	0.0	0.0	0.0
2024-11-22 04:30:00+00:00	2	pca3_kmeans_v1	1.7	83.0	998.3	0.0	0.0	0.0	0.0
2024-11-22 05:00:00+00:00	2	pca3_kmeans_v1	1.3	83.0	998.9	0.0	0.0	0.0	0.0
2024-11-22 05:30:00+00:00	2	pca3_kmeans_v1	1.4	82.0	999.5	0.0	0.0	0.0	0.0
2024-11-22 06:00:00+00:00	2	pca3_kmeans_v1	1.0	82.0	999.9	0.0	0.0	0.0	0.0
2024-11-22 06:30:00+00:00	2	pca3_kmeans_v1	0.6	83.0	1000.3	0.0	0.0	0.0	0.0
2024-11-22 07:00:00+00:00	2	pca3_kmeans_v1	1.1	80.0	1001.0	0.0	0.0	0.0	0.0
2024-11-22 07:30:00+00:00	2	pca3_kmeans_v1	0.9	79.0	1001.6	0.0	0.0	0.0	0.0
2024-11-22 08:00:00+00:00	2	pca3_kmeans_v1	0.7	79.0	1002.2	0.0	0.0	2.0	0.0
2024-11-22 08:30:00+00:00	2	pca3_kmeans_v1	1.1	78.0	1002.6	0.0	0.0	12.0	0.0
2024-11-22 09:00:00+00:00	2	pca3_kmeans_v1	1.7	75.0	1003.1	0.0	0.0	36.0	0.0
2024-11-22 09:30:00+00:00	2	pca3_kmeans_v1	1.9	75.0	1004.0	0.0	0.0	76.0	0.0
2024-11-22 10:00:00+00:00	2	pca3_kmeans_v1	2.3	74.0	1004.5	0.0	0.0	112.0	0.1
2024-11-22 10:30:00+00:00	2	pca3_kmeans_v1	2.7	71.0	1005.2	0.0	0.0	144.0	0.5
2024-11-22 11:00:00+00:00	2	pca3_kmeans_v1	3.2	70.0	1005.5	0.0	0.0	175.0	0.6
2024-11-22 11:30:00+00:00	2	pca3_kmeans_v1	3.6	67.0	1005.7	0.0	0.0	193.0	0.7
2024-11-22 12:00:00+00:00	3	pca3_kmeans_v1	3.9	63.0	1006.1	0.0	0.0	226.0	0.8
2024-11-22 12:30:00+00:00	3	pca3_kmeans_v1	4.3	61.0	1006.1	0.0	0.0	212.0	0.8
2024-11-22 13:00:00+00:00	2	pca3_kmeans_v1	4.2	67.0	1006.2	0.0	0.0	141.0	0.6
2024-11-22 13:30:00+00:00	3	pca3_kmeans_v1	4.7	63.0	1006.2	0.0	0.0	201.0	0.6
2024-11-22 14:00:00+00:00	2	pca3_kmeans_v1	4.8	66.0	1006.5	0.0	0.0	169.0	0.4
2024-11-22 14:30:00+00:00	2	pca3_kmeans_v1	4.6	67.0	1006.9	0.0	0.0	99.0	0.0
2024-11-22 15:00:00+00:00	2	pca3_kmeans_v1	3.7	73.0	1007.1	0.0	0.0	45.0	0.0
2024-11-22 15:30:00+00:00	2	pca3_kmeans_v1	2.8	80.0	1007.6	0.0	0.0	15.0	0.0
2024-11-22 16:00:00+00:00	2	pca3_kmeans_v1	2.4	83.0	1008.2	0.0	0.0	2.0	0.0
2024-11-22 16:30:00+00:00	2	pca3_kmeans_v1	2.2	85.0	1008.6	0.0	0.0	0.0	0.0
2024-11-22 17:00:00+00:00	2	pca3_kmeans_v1	2.3	84.0	1008.8	0.0	0.0	0.0	0.0
2024-11-22 17:30:00+00:00	2	pca3_kmeans_v1	2.2	86.0	1009.0	0.0	0.0	0.0	0.0
2024-11-22 18:00:00+00:00	2	pca3_kmeans_v1	2.2	86.0	1009.2	0.0	0.0	0.0	0.0
2024-11-22 18:30:00+00:00	2	pca3_kmeans_v1	2.2	86.0	1009.6	0.0	0.0	0.0	0.0
2024-11-22 19:00:00+00:00	2	pca3_kmeans_v1	2.0	89.0	1009.7	0.0	0.0	0.0	0.0
2024-11-22 19:30:00+00:00	2	pca3_kmeans_v1	1.9	89.0	1010.0	0.0	0.0	0.0	0.0
2024-11-22 20:00:00+00:00	2	pca3_kmeans_v1	1.8	89.0	1009.9	0.0	0.0	0.0	0.0
2024-11-22 20:30:00+00:00	2	pca3_kmeans_v1	1.7	90.0	1010.5	0.0	0.0	0.0	0.0
2024-11-22 21:00:00+00:00	2	pca3_kmeans_v1	2.3	90.0	1010.5	0.0	0.0	0.0	0.0
2024-11-22 21:30:00+00:00	2	pca3_kmeans_v1	2.4	90.0	1010.6	0.0	0.0	0.0	0.0
2024-11-22 22:00:00+00:00	2	pca3_kmeans_v1	2.4	89.0	1010.6	0.0	0.0	0.0	0.0
2024-11-22 22:30:00+00:00	2	pca3_kmeans_v1	2.2	89.0	1010.6	0.0	0.0	0.0	0.0
2024-11-22 23:00:00+00:00	2	pca3_kmeans_v1	2.2	88.0	1010.5	0.0	0.0	0.0	0.0
2024-11-22 23:30:00+00:00	2	pca3_kmeans_v1	2.1	87.0	1010.3	0.0	0.0	0.0	0.0
2024-11-23 00:00:00+00:00	2	pca3_kmeans_v1	2.2	87.0	1010.0	0.0	0.0	0.0	0.0
2024-11-23 00:30:00+00:00	2	pca3_kmeans_v1	1.9	87.0	1009.7	0.0	0.0	0.0	0.0
2024-11-23 01:00:00+00:00	2	pca3_kmeans_v1	2.2	85.0	1009.7	0.0	0.0	0.0	0.0
2024-11-23 01:30:00+00:00	2	pca3_kmeans_v1	2.2	85.0	1009.4	0.0	0.0	0.0	0.0
2024-11-23 02:00:00+00:00	2	pca3_kmeans_v1	2.0	85.0	1008.8	0.0	0.0	0.0	0.0
2024-11-23 02:30:00+00:00	2	pca3_kmeans_v1	2.1	84.0	1008.7	0.0	0.0	0.0	0.0
2024-11-23 03:00:00+00:00	2	pca3_kmeans_v1	1.7	86.0	1007.8	0.0	0.0	0.0	0.0
2024-11-23 03:30:00+00:00	2	pca3_kmeans_v1	1.7	85.0	1007.2	0.0	0.0	0.0	0.0
2024-11-23 04:00:00+00:00	2	pca3_kmeans_v1	2.0	82.0	1006.7	0.0	0.0	0.0	0.0
2024-11-23 04:30:00+00:00	2	pca3_kmeans_v1	2.3	80.0	1006.0	0.0	0.0	0.0	0.0
2024-11-23 05:00:00+00:00	2	pca3_kmeans_v1	1.9	84.0	1005.5	0.0	0.0	0.0	0.0
2024-11-23 05:30:00+00:00	2	pca3_kmeans_v1	1.6	89.0	1004.6	0.0	2.6	0.0	0.0
